534	176
535	176
536	176
537	177
538	177
539	177
540	178
541	178
542	178
543	179
544	179
545	179
546	180
547	180
548	180
549	181
550	181
551	181
552	182
553	182
554	182
555	183
556	183
557	183
558	184
559	184
560	184
561	185
562	185
563	185
564	186
565	186
566	186
567	187
568	187
569	187
570	188
571	188
572	188
573	189
574	189
575	189
576	190
577	190
578	190
579	191
580	191
581	191
582	192
583	192
584	192
585	193
586	193
587	193
588	194
589	194
590	194
591	195
592	195
593	195
594	196
595	196
596	196
597	197
598	197
599	197
600	198
601	198
602	198
603	198
604	199
605	199
606	199
607	200
608	200
609	200
610	201
611	201
612	201
613	202
614	202
615	202
616	203
617	203
618	203
619	204
620	204
621	204
622	205
623	205
624	205
625	206
626	206
627	206
628	207
629	207
630	207
631	208
632	208
633	208
634	209
635	209
636	209
637	210
638	210
639	210
640	211
641	211
642	211
643	212
644	212
645	212
646	213
647	213
648	213
649	214
650	214
651	214
652	215
653	215
654	215
655	216
656	216
657	216
658	217
659	217
660	217
661	218
662	218
663	218
664	219
665	219
666	219
667	220
668	220
669	220
670	221
671	221
672	221
673	222
674	222
675	222
676	223
677	223
678	223
679	224
680	224
681	224
682	225
683	225
684	225
685	226
686	226
687	226
688	227
689	227
690	227
691	228
692	228
693	228
694	229
695	229
696	229
697	230
698	230
699	230
700	231
701	231
702	231
703	231
704	232
705	232
706	232
707	233
708	233
709	233
710	234
711	234
712	234
713	235
714	235
715	235
716	236
717	236
718	236
719	237
720	237
721	237
722	238
723	238
724	238
725	239
726	239
727	239
728	240
729	240
730	240
731	241
732	241
733	241
734	242
735	242
736	242
737	243
738	243
739	243
740	244
741	244
742	244
743	245
744	245
745	245
746	246
747	246
748	246
749	247
750	247
751	247
752	248
753	248
754	248
755	249
756	249
757	249
758	250
759	250
760	250
761	251
762	251
763	251
764	252
765	252
766	252
767	253
768	253
769	253
770	254
771	254
772	254
773	255
774	255
775	255
776	256
777	256
778	256
779	257
780	257
781	257
782	258
783	258
784	258
785	259
786	259
787	259
788	260
789	260
790	260
791	261
792	261
793	261
794	262
795	262
796	262
797	263
798	263
799	263
800	264
801	264
802	264
803	264
804	265
805	265
806	265
807	266
808	266
809	266
810	267
811	267
812	267
813	268
814	268
815	268
816	269
817	269
818	269
819	270
820	270
821	270
822	271
823	271
824	271
825	272
826	272
827	272
828	273
829	273
830	273
831	274
832	274
833	274
834	275
835	275
836	275
837	276
838	276
839	276
840	277
841	277
842	277
843	278
844	278
845	278
846	279
847	279
848	279
849	280
850	280
851	280
852	281
853	281
854	281
855	282
856	282
857	282
858	283
859	283
860	283
861	284
862	284
863	284
864	285
865	285
866	285
867	286
868	286
869	286
870	287
871	287
872	287
873	288
874	288
875	288
876	289
877	289
878	289
879	290
880	290
881	290
882	291
883	291
884	291
885	292
886	292
887	292
888	293
889	293
890	293
891	294
892	294
893	294
894	295
895	295
896	295
897	296
898	296
899	296
900	297
901	297
902	297
903	297
904	298
905	298
906	298
907	299
908	299
909	299
910	300
911	300
912	300
913	301
914	301
915	301
916	302
917	302
918	302
919	303
920	303
921	303
922	304
923	304
924	304
925	305
926	305
927	305
928	306
929	306
930	306
931	307
932	307
933	307
934	308
935	308
936	308
937	309
938	309
939	309
940	310
941	310
942	310
943	311
944	311
945	311
946	312
947	312
948	312
949	313
950	313
951	313
952	314
953	314
954	314
955	315
956	315
957	315
958	316
959	316
960	316
961	317
962	317
963	317
964	318
965	318
966	318
967	319
968	319
969	319
970	320
971	320
972	320
973	321
974	321
975	321
976	322
977	322
978	322
979	323
980	323
981	323
982	324
983	324
984	324
985	325
986	325
987	325
988	326
989	326
990	326
991	327
992	327
993	327
994	328
995	328
996	328
997	329
998	329
999	329
1000	330
1001	330
1002	330
1003	330
1004	331
1005	331
1006	331
1007	332
1008	332
1009	332
1010	333
1011	333
1012	333
1013	334
1014	334
1015	334
1016	335
1017	335
1018	335
1019	336
1020	336
1021	336
1022	337
1023	337
